"user",1,"category","videos_uploaded","views","rating",4,5
"nismojoe",658,"Entertainment",538,55689,3.96,276,327
"Lordgrunty",749,"Entertainment",596,66447,4.01,392,1107
"razledazlezombie",992,"Comedy",201,43,0,0,0
"iowholiday",551,"People & Blogs",96,110,5,2,0
"Beckysillyface",879,"People & Blogs",139,97,0,0,1
"disneygirl1986",671,"Comedy",184,170,0,0,0
"Zakkaroobear",538,"People & Blogs",8,557,3,2,2
"xtremskier",1041,"Comedy",253,103,0,0,3
"guillensgurl",1076,"Entertainment",51,100,0,0,0
"xlucexluvsxyoox",1014,"Sports",257,467,4,4,4
"hansshna",589,"People & Blogs",154,225,0,0,0
"z0e10",966,"People & Blogs",137,63,0,0,0
"Boyde15",887,"People & Blogs",20,43,0,0,0
"mysticdragon234",1033,"Comedy",196,27,3,1,3
"hischic12345",1079,"Entertainment",292,22,2,1,0
"000ILoveNaruto000",776,"Comedy",116,194,5,5,6
"spiffcorgi",1028,"People & Blogs",411,484,5,2,0
"Captainsushii",1009,"Comedy",68,88,0,0,1
"iggabiggaboo",730,"Comedy",373,109,5,5,1
"lady0basket0case",726,"People & Blogs",58,222,4.6,5,6
"Billie810",898,"People & Blogs",23,166,1,1,0
"askmiss",1037,"Entertainment",36,22,0,0,0
"HeartArrowSubs",1110,"Film & Animation",321,22112,4.91,122,118
"HeartArrowSubs",1101,"Film & Animation",515,18256,4.95,103,63
"Limuri",645,"Film & Animation",231,75160,4.84,340,154
"dreamgirlannie",405,"Music",302,101317,4.89,325,148
"HeartArrowSubs",1079,"Film & Animation",396,21649,4.94,120,105
"animegrl5819",497,"Entertainment",234,42154,4.85,117,50
"Ashley9305",401,"Music",119,12388,4.85,48,14
"Sakura773406",881,"Entertainment",444,54296,4.94,229,80
"HeartArrowSubs",1081,"Film & Animation",557,23904,4.9,135,135
"HeartArrowSubs",1098,"Film & Animation",401,23323,4.99,97,94
"HippoandYuuri4ever",524,"Film & Animation",533,19885,4.81,88,52
"HeartArrowSubs",1054,"Film & Animation",497,23681,4.91,145,99
"HeartArrowSubs",1061,"Film & Animation",474,20760,4.94,103,52
"LuchiaNanamiii",1109,"Film & Animation",521,1700,4.95,19,5
"LuchiaNanamiii",1109,"Film & Animation",537,1578,5,18,17
"4k4rii",926,"Film & Animation",546,67532,4.69,142,106
"strawberryxxx",491,"Film & Animation",257,114952,4.86,256,91
"isearchforfullmoons",517,"Film & Animation",353,62131,4.87,253,99
"4k4rii",926,"Film & Animation",429,63666,4.61,161,198
"LuchiaNanamiii",1109,"Film & Animation",401,1529,5,13,2
"X7kai3",1067,"Music",377,783,3.86,7,10
"thejoshregan",1031,"Music",124,2670,4.92,39,36
"dullsville",670,"Music",423,39368,4.5,28,90
"rycooderfanclub",844,"Music",405,2488,4.75,4,5
"rycooderfanclub",859,"Music",248,2897,5,6,3
"jobrofan16",1125,"Entertainment",59,229,5,2,7
"chisholmgirl",1056,"Music",13,2942,5,5,2
"Rapshite",1059,"Music",210,12467,5,16,7
"Onryou236",878,"Entertainment",176,9434,3.62,13,4
"sweenese24",918,"Music",282,33233,4.73,113,152
"animelex585",753,"Music",204,503053,4.76,2062,2510
"taytaybaby25",885,"Film & Animation",289,12613,4.91,96,73
"Lyricalation",935,"Music",238,15500,0,0,56
"MoThugginLove",908,"Music",219,20551,4.64,56,53
"cheezerocks",954,"Music",280,3937,5,7,7
"IntellettuAlettone",925,"Film & Animation",208,12304,4.88,34,30
"ross1rokz",1067,"Music",250,2505,3.43,7,3
"KairiMermaid",953,"Music",285,1241,4.88,17,7
"loreleisg",485,"Entertainment",211,237919,4.74,972,683
"rebuildhk",1018,"People & Blogs",255,3860,3.27,41,15
"laihiube",1090,"Comedy",183,34696,4.68,50,15
"kmfdm543",763,"Sports",251,9581,4.6,10,8
"panasonichk",1013,"News & Politics",417,4494,4.67,9,0
"rebuildhk",1021,"News & Politics",168,2124,5,7,3
"ytachm",1008,"News & Politics",189,4421,3.5,14,8
"panasonichk",938,"News & Politics",292,4055,4.55,11,12
"pangwaiyan",967,"News & Politics",90,11107,4.09,32,16
"panasonichk",1023,"News & Politics",346,2815,4,4,22
"ytachm",1012,"News & Politics",215,1719,3.5,6,1
"pangwaiyan",1013,"News & Politics",139,4617,3.43,28,15
"pangwaiyan",1013,"News & Politics",163,2773,3.58,26,7
"DeanHawkLiu",684,"Sports",203,2626,5,2,2
"panasonichk",991,"News & Politics",278,946,4,4,0
"pangwaiyan",1013,"News & Politics",106,3410,3.63,27,7
"ansonfans",1000,"People & Blogs",253,851,5,2,0
"ytachm",1027,"News & Politics",223,977,3.75,4,5
"imsiulasing",937,"News & Politics",631,645,5,3,0
"gogigue",1091,"Sports",331,493,4.5,2,1
"komingfai",1019,"People & Blogs",194,830,0,0,0
"jigglemaster7",858,"Entertainment",194,2361,3.6,15,36
"azrail13",927,"Travel & Events",230,79,0,0,0
"MacTipper",729,"Howto & Style",531,116,4,1,1
"colemisfits",920,"Music",113,2068,4.67,6,3
"oneloveclub",1022,"Music",154,18537,4.44,9,29
"invaderzim007",856,"Comedy",72,11,0,0,0
"CoolMcJeebs",921,"Entertainment",150,259,4.5,2,3
"tazamaspaz",1130,"Music",538,275,5,1,2
"NimrodrigoReloaded",593,"Entertainment",234,5934,4.43,23,22
"oneloveclub",1020,"Music",15,2024,5,1,0
"Jason275",807,"Pets & Animals",503,27721690,4.88,58850,24004
"taoistflyer",1057,"Autos & Vehicles",230,5589,4.4,5,23
"dropthezero",563,"Travel & Events",327,232724,4.42,151,80
"edygreu",757,"Entertainment",89,622967,3.93,398,1379
"mattharding2718",1001,"Travel & Events",144,177625,4.43,166,82
"talantischannel",926,"Film & Animation",114,75336,4.8,219,72
"aniBOOM",1099,"Film & Animation",109,110177,4.76,434,269
"ThanksGivingTube",903,"Music",263,6014,4.83,12,1
"Zuto1337",683,"Entertainment",49,99722,4.85,508,276
"takatakatang",594,"Music",270,22139,4.85,82,30
"jaaaaaaa",1097,"Music",177,99936,4.79,807,697
"Teytos88",756,"Comedy",195,29025,4.83,40,36
"audunerlien",623,"Music",550,29510,4.92,118,56
"FueledByRamen",1131,"Music",125,381182,4.59,781,818
"maryyy",695,"Sports",254,44359,4.77,155,118
"timpkmn89",418,"Entertainment",194,62043,4.91,134,69
"911triumph",938,"News & Politics",641,17515,4.43,175,119
"officialanticon",827,"Music",559,16572,4.22,49,40
"OliverNLA",697,"Music",235,130245,4.7,180,179
"ArtisanNewsService",1066,"News & Politics",145,71803,4.87,206,318
"officialanticon",994,"Music",310,15257,4.64,36,39
"djp132",751,"Music",1107,19339,4.92,165,102
"oddgirloutthere",705,"Entertainment",603,57298,4.89,210,284
"oddgirloutthere",705,"Entertainment",608,49353,4.92,227,213
"oddgirloutthere",706,"Entertainment",625,48957,4.92,222,179
"oddgirloutthere",706,"Entertainment",581,48513,4.91,244,264
"oddgirloutthere",706,"Entertainment",373,55653,4.86,285,454
"BonersGames",936,"Entertainment",618,7847,4.86,50,54
"ChristChexPilar",1123,"Music",495,8374,4.92,51,187
"oddgirloutthere",702,"Entertainment",591,81283,4.94,325,372
"reneewoerdman",1135,"Pets & Animals",74,25,0,0,0
"reneewoerdman",1128,"Pets & Animals",65,42,0,0,0
"reneewoerdman",1128,"Pets & Animals",27,26,0,0,0
"reneewoerdman",1128,"Pets & Animals",72,28,0,0,0
"reneewoerdman",1128,"Pets & Animals",31,19,0,0,0
"reneewoerdman",1128,"Pets & Animals",62,18,0,0,0
"reneewoerdman",1128,"Pets & Animals",38,21,0,0,0
"reneewoerdman",1128,"Pets & Animals",24,25,0,0,0
"reneewoerdman",922,"Pets & Animals",118,644,0,0,0
"jolandawelf",1018,"Pets & Animals",211,182,0,0,2
"jolandawelf",940,"Pets & Animals",43,375,0,0,2
"jolandawelf",929,"Pets & Animals",30,668,0,0,1
"schleijpen12",728,"Entertainment",131,1222,0,0,2
"reneewoerdman",962,"Pets & Animals",27,64,0,0,0
"f240656",901,"Pets & Animals",45,1089,3.5,2,0
"reneewoerdman",962,"Pets & Animals",19,145,0,0,0
"willempie133",686,"Pets & Animals",189,4406,5,4,7
"reneewoerdman",962,"Pets & Animals",40,79,0,0,0
"BibiVogel",1130,"Pets & Animals",64,28,3,2,3
"zooparcs",1089,"Pets & Animals",40,57,0,0,0
"durlstonpark",1084,"Pets & Animals",518,47,0,0,0
"friendsofcooper",827,"Pets & Animals",305,115,0,0,0
"AliceKlein",737,"News & Politics",119,323,0,0,0
"friendsofcooper",760,"Pets & Animals",13,86,0,0,0
"Flyer3013",889,"Travel & Events",180,584,4,2,3
"polydor",1102,"Music",253,160347,4.63,278,196
"noiselabpodcast",547,"Music",247,153701,4.84,337,193
"indiechris",486,"Music",224,202022,4.81,509,230
"thehuman83",479,"Music",259,48195,4.95,120,47
"preci0ustime",1084,"Music",257,4899,4.75,12,17
"LaBlogotheque",642,"Music",325,43861,4.92,153,84
"LaBlogotheque",642,"Music",247,32585,4.96,148,51
"annarr",545,"Entertainment",77,2770,5,6,2
"davidrlewis",567,"Music",270,11816,4.88,33,23
"RadioMad",1097,"Music",223,10112,4.6,50,78
"indiechris",621,"Music",306,8943,4.88,48,25
"glauciodutra",710,"Music",321,5723,4.5,16,8
"nearlyfatrob",416,"Music",234,54354,4.78,223,68
"monicairl",477,"Music",214,29296,4.77,96,31
"indiechris",621,"Music",594,9465,4.97,61,41
"LifeJourneyGuy",1000,"Travel & Events",280,2345,5,13,14
"JamieFilm",1001,"Film & Animation",178,550,5,3,2
"JavaJava1",623,"Travel & Events",265,883,5,5,2
"LiveWorkDream",986,"Travel & Events",127,282,0,0,0
"JDProductions2",955,"Travel & Events",62,802,5,3,3
"hangumhigh",981,"Travel & Events",120,142,5,1,0
"cotswolds",601,"Travel & Events",368,557,2,1,0
"cangelus",749,"People & Blogs",146,61,0,0,0
"davidreynolds87",970,"Travel & Events",47,160,5,2,2
"NationalGeographic",1007,"Travel & Events",237,12282,4.41,85,92
"MerciaAnglii",648,"Autos & Vehicles",567,4228,3.62,8,4
"Bethgile",632,"Travel & Events",195,5699,4.7,23,11
"asciidv",619,"Pets & Animals",70,7953,4.62,8,10
"Amiduffer",821,"Film & Animation",482,59811,4.56,50,39
"davidliveives",940,"Music",379,689,3.33,3,2
"bowwowwoff",838,"Music",188,1117,4.2,5,28
"vtsnow122",933,"Travel & Events",205,2092,4.92,13,3
"srengigas",981,"Travel & Events",342,360,0,0,0
"manuel14091990",1063,"Music",388,250,5,4,3
"vistapho59",943,"Travel & Events",195,2702,4.89,9,11
"WinterRose86",870,"Music",245,161607,4.68,123,45
"djkennym87",603,"Music",502,445312,4.74,333,186
"deshaun2191",837,"Music",294,83275,4.88,242,178
"corazonazultw",1042,"Music",586,28397,4.85,54,36
"jaffy1984",760,"Music",352,310876,4.35,235,180
"b3rtjeuh",860,"Music",541,37313,4.27,97,109
"ricktb84",575,"Music",466,69969,4.78,232,186
"jaffy1984",667,"Music",613,44841,4.42,64,75
"MULTICULT",892,"Music",657,97259,4.45,38,33
"MULTICULT",0," UNA ",339,91141,4.44,61,28
"mixtapeking91",905,"Music",597,131619,4.44,94,86
"tmax405",923,"Music",41,555004,4.77,442,748
"FS0523",0," UNA ",63,78261,4.6,87,16
"rkellybooty20",897,"People & Blogs",161,41462,3.5,16,13
"Thicknsexy954",0," UNA ",60,589573,4.24,950,648
"DOLLAS23",1051,"Music",39,366453,4.49,102,33
"butttttvidzzzzz",0," UNA ",66,229403,4.64,245,107
"Dunnigga19",1024,"Entertainment",88,36937,4.87,31,11
"crazyhorsebear",1060,"Music",58,74716,4.5,24,6
"jennabees24",0," UNA ",34,130276,4.55,122,96
"saracamzz",0," UNA ",60,36869,4.67,33,23
"cardellstone",0," UNA ",92,711384,4.6,1043,487
"ChitownMicMecca",1067,"Music",250,11765,4.11,9,1
"media4uncontrolable",916,"People & Blogs",597,94030,4.06,47,27
"englishboi123",0," UNA ",95,66011,3.9,20,7
"ummchristinayea",1030,"Music",117,61583,4.55,100,59
"lilnewyork17",0," UNA ",33,198798,4.3,151,28
"crazyhorsebear",0," UNA ",89,68113,3.5,44,13
"XeyecandychicaX",0," UNA ",61,152891,4.18,106,74
"babyfacedcutie25",1096,"People & Blogs",92,6807,3.86,7,7
"jasminsvideosss",0," UNA ",62,243338,4.69,252,80
"bretwoodasdfg",372,"Music",218,456915,4.88,1509,943
"equalvision",476,"Music",214,278331,4.92,852,537
"RenoLP",504,"Music",236,83256,4.59,164,143
"Animale19",393,"Film & Animation",300,114518,4.87,346,112
"LifeDeathAnime",493,"Film & Animation",276,218274,4.95,2428,1214
"rx7sandman",676,"Music",320,753680,4.87,2550,1886
"universalmusicgroup",776,"Music",230,195524,4.92,964,493
"JenniferLopez",754,"Music",244,4613428,4.84,7570,2732
"beefmoo232",844,"Music",393,78237,4.07,439,1288
"JenniferLopez",754,"Music",283,626707,4.86,1124,385
"jtrait",734,"Entertainment",235,282811,4.83,310,175
"symbianfreak",751,"Entertainment",530,74943,4.45,71,96
"dentrofuera",572,"Music",192,120928,4.66,191,241
"petry",694,"Music",405,51901,4.63,108,89
"Regicidal1",990,"Entertainment",252,154531,4.84,2048,1753
"Rybo8649",767,"Entertainment",230,1998552,4.67,5078,5459
"everythingmiley",1032,"Music",235,147992,4.56,494,1078
"YoshiZ104",331,"Comedy",230,170435,4.77,772,348
"RobUniv",501,"News & Politics",532,48689,4.69,282,271
"alexcastelli",1011,"Music",547,2927,4.43,7,0
"lelio123",998,"Music",160,3360,5,4,1
"franciccio67",1065,"Music",271,884,5,1,1
"cielozero",994,"Music",145,4034,5,3,2
"0eros80",995,"Music",58,391,0,0,0
"mediaoneonline",998,"News & Politics",113,142,0,0,0
"saviosaviola",1015,"Entertainment",181,61,0,0,0
"idcitalia",1136,"Science & Technology",604,19,0,0,0
"mediaoneonline",980,"News & Politics",152,46,0,0,0
"bubbe83",997,"Music",144,1612,5,3,3
"CB4parrots",1024,"People & Blogs",266,211,3,1,1
"iltulipano",1107,"Music",231,1138,4.67,9,14
"virtusrobur",1132,"Sports",27,8,0,0,0
"saviosaviola",1015,"Entertainment",72,110,0,0,1
"ReelEstates",1017,"Travel & Events",203,65,0,0,0
"balistro",1126,"Music",294,201,2.5,2,0
"balistro",776,"Music",252,864,0,0,0
"balistro",1046,"Music",327,525,0,0,0
"arnopeck",994,"Music",134,2821,4,8,4
"ully22",1091,"Music",180,379,5,3,1
"topheradc",443,"Music",276,9009,4.08,13,8
"sheert",496,"Sports",339,5477,4.55,11,10
"MarcBookPro",982,"Entertainment",220,1116,3.67,6,3
"pudge4life",707,"Sports",354,484,0,0,1
"broadbandtvcomedy",1067,"Entertainment",346,256,4.5,2,1
"atate",1023,"Entertainment",235,2710,0,0,0
"broadbandtvcomedy",1067,"Entertainment",332,149,5,1,0
"broadbandtvcomedy",1067,"Entertainment",282,146,0,0,1
"kongben",535,"Entertainment",227,13426,4,38,50
"kongben",535,"Music",253,9336,4.77,22,33
"broadbandtvcomedy",1067,"Entertainment",223,113,5,1,0
"jpiedrahita",682,"News & Politics",503,655,0,0,3
"robasher",1012,"Entertainment",452,564,5,1,4
"xorlee",540,"Entertainment",397,4824,3.78,18,28
"JTN159",634,"Comedy",591,981,5,1,3
"WizardKrew86",543,"Entertainment",303,4874,4.33,18,51
"19urban72",958,"Music",317,3430,5,9,7
"kongben",535,"Music",178,3114,4.58,12,16
"robasher",1012,"Entertainment",429,328,5,1,0
"popmanado",764,"Music",294,3654,5,2,1
"CanadianMixtapes",1059,"Music",196,3126,4.57,7,6
"emerald39",877,"People & Blogs",194,32858,4.77,35,38
"jamalr2",1099,"Entertainment",42,97,5,1,1
"rollingoutTELEVISION",1118,"Entertainment",308,1119,3,2,0
"rollingoutTELEVISION",1118,"Entertainment",218,357,0,0,0
"rollingoutTELEVISION",1119,"Entertainment",202,490,5,1,0
"TPainVideos",857,"Music",240,18141492,4.83,34802,17731
"lilace121496",1126,"Music",196,348,5,1,1
"TPainVideos",805,"Music",229,5205518,4.84,12478,6957
"bnkrecords",895,"Music",304,791971,4.55,2676,4870
"ChrisBrownTV",933,"Music",265,33754615,4.84,73257,50036
"TPainVideos",951,"Music",250,1897133,4.86,4241,1874
"LilMamaVideos",1085,"Music",223,5994026,4.74,16747,17000
"TPainVideos",1001,"Music",240,2790875,4.8,6146,4032
"bbashmusic",918,"Music",221,7155928,4.81,20364,14220
"albomafia007",857,"Music",254,8361412,4.87,12752,6786
"RKellyTV",751,"Music",326,13038204,4.8,18910,11315
"blacktreemedia",1113,"Music",235,2026565,4.79,2994,1631
"TPainVideos",889,"Music",230,2162891,4.88,5632,2686
"darksora2323",942,"Music",229,2298020,4.87,4360,2266
"ADGOProductions",1047,"Entertainment",459,209,3,4,2
"rodmole",887,"Entertainment",60,84,5,1,0
"EdmundWelles1",857,"Music",139,2901,5,16,7
"psychochronic",1090,"Entertainment",111,11,4,1,0
"psychochronic",1118,"Entertainment",91,12,0,0,0
"psychochronic",1092,"Entertainment",73,13,3,1,0
"apiarychris",986,"Music",189,1060,5,1,1
"timodoei",1039,"Music",395,1187,4.67,3,1
"komaboy",798,"Music",165,215,3.67,3,2
"komaboy",798,"Music",89,131,0,0,0
"Lagi",931,"Entertainment",120,316,4,1,1
"psychochronic",1126,"Entertainment",84,9,0,0,0
"LordShade67",740,"Entertainment",170,1011,5,3,2
"HSN",826,"Entertainment",284,38,0,0,0
"boken88",1066,"Entertainment",63,21,0,0,0
"BenderCustoms",874,"Sports",230,17801,4.81,16,12
"kaibachaoschampion",911,"Travel & Events",159,61,5,1,2
"ayumilove",1050,"Film & Animation",171,69695,4.65,345,330
"kaibachaoschampion",911,"Travel & Events",165,59,0,0,0
"notyourmind",1025,"People & Blogs",120,361,0,0,0
"rsj",316,"Music",257,4068252,4.89,9174,3292
"narekestonia",848,"Entertainment",200,185801,4.92,289,103
"Seyed7",1010,"Music",217,5323,4.8,10,4
"HoLLyWoODRuLeS",902,"Music",184,2864,3.91,11,0
"rappyourapp",1091,"Music",219,4497,5,21,7
"badboyforeverdotcom",1045,"Music",257,30267,4.96,51,28
"buenodivo",965,"Music",124,753,2.33,3,2
"Marienheider",979,"Music",250,7328,5,9,6
"DanJT87",869,"Music",94,71026,4.85,505,447
"badboyforeverdotcom",1040,"Music",312,22118,5,38,19
"xxDior",1088,"Music",152,616,2.25,4,8
"negoed12",1095,"Music",314,3626,4.5,8,4
"maxmuster20",1015,"Music",257,2506,5,5,1
"JokerSteve1990",1045,"Music",257,1649,5,3,2
"Gerci14",1073,"Music",257,587,5,2,1
"BENJIII36",1025,"Music",257,1183,5,1,0
"Aurelkaniunka",1114,"Music",258,138,0,0,1
"ObolosTheBest",1131,"Music",256,231,3.5,2,1
"Kabino14",1093,"Music",259,4326,4.77,13,4
"sweetyellentje90",846,"Music",258,43217,4.86,69,22
"dolly1325",686,"People & Blogs",32,79,0,0,0
"CSM143",729,"Entertainment",314,8724,4.92,51,28
"shotinthehead2bedead",1053,"Entertainment",225,1200,5,8,4
"hcytkr",688,"Entertainment",16,177,0,0,0
"Complexmagazine",815,"Entertainment",61,23084,4.76,42,35
"nickanizer",1105,"Comedy",312,587,3.67,3,12
"heroinChicLoveDick",1129,"Entertainment",237,222,5,1,2
"SmoothMerushy",664,"Comedy",535,325,5,2,1
"jarvis38",607,"Comedy",205,12222,4.55,49,15
"fart48322",668,"Entertainment",41,774,5,1,1
"XblackheartedX",590,"Music",287,1865,4.25,4,6
"fromtheheartrecords",1007,"Music",179,303,5,1,2
"frogfat",805,"Comedy",76,92,5,1,0
"darvishjo",1051,"People & Blogs",215,226,5,1,2
"Seksan",882,"Music",212,710,5,1,1
"Luisfius",656,"Entertainment",68,525,5,2,0
"joeburton77",948,"Music",361,1022,5,9,5
"flickerlab",588,"Comedy",44,10908,4.7,46,5
"ariksokol",1023,"Comedy",83,274,0,0,1
"Fjolleskandalen",963,"Music",225,10501,5,40,23
"Syl1er",697,"Entertainment",312,2460,3.62,8,5
"Syl1er",720,"Entertainment",321,1676,4.33,6,4
"SeriousLuke",1017,"Entertainment",339,605,3.75,4,3
"mineshah",1097,"Music",353,662,5,1,0
"Syl1er",723,"Entertainment",323,668,5,3,0
"josizis",789,"Entertainment",492,826,5,2,0
"Syl1er",696,"Entertainment",326,84,0,0,0
"Manue97133",976,"Entertainment",606,80,0,0,0
"rpm13003",770,"Music",92,497,0,0,1
"mineshah",1104,"Music",425,71,0,0,0
"rpm13003",765,"Music",48,161,0,0,0
"denislafont",675,"Entertainment",60,164,0,0,0
"Syl1er",694,"Entertainment",324,281,4,2,0
"Syl1er",696,"Entertainment",326,95,0,0,0
"ikono",1069,"Comedy",408,812,4.38,8,4
"captainribman2001",547,"Comedy",205,23805,3.74,19,9
"webshark2000",607,"Comedy",1019,5752,4.5,30,26
"SwhiteY101",818,"Film & Animation",469,2739,0,0,1
"videoproduction2007",1065,"Comedy",481,6311,4.06,17,10
"CendRV",951,"Comedy",315,77856,4.8,127,84
"twattymctwattwat",405,"Entertainment",524,2477,4.4,5,7
"qlzak",470,"Entertainment",269,15012,3.83,12,1
"tvpalmwoods",1007,"Comedy",235,13243,4.14,14,3
"adenome83",624,"Entertainment",573,2516,5,10,4
"Poetri",888,"Comedy",332,1764,4.91,11,9
"blindi1",947,"Entertainment",161,9950,5,9,7
"springtime65",1014,"Comedy",377,2131,3.95,21,18
"adenome83",601,"Entertainment",306,2956,4.83,6,5
"Kipperx34",1017,"Comedy",137,14090,3.52,85,80
"shawnspaz16",1056,"Film & Animation",399,14186,4.79,150,168
"skyzze",961,"Comedy",131,8269,4.33,9,2
"Wilfilco",985,"Comedy",574,2209,3.63,19,20
"kungfu531",1012,"Film & Animation",479,13573,4.44,95,74
"AsikTV",974,"Entertainment",596,4215,4.73,15,3
"shn70",1028,"Howto & Style",127,53401,4.44,50,53
"AsikTV",972,"Entertainment",560,11509,4.84,19,7
"AsikTV",973,"Entertainment",566,8690,5,25,3
"AsikTV",974,"Entertainment",574,7102,4.84,25,3
"AsikTV",975,"Entertainment",537,5393,4.62,16,1
"AsikTV",975,"Entertainment",258,11248,4.92,26,6
"ansizim14",1117,"Film & Animation",552,10072,5,40,29
"AsikTV",975,"Entertainment",133,7985,4.88,8,3
"AsikTV",957,"Entertainment",184,12513,5,16,6
"ansizim14",1077,"Film & Animation",339,4231,5,7,7
"ansizim14",1085,"Film & Animation",455,1837,5,5,1
"AsikTV",989,"Entertainment",52,3725,5,5,13
"ansizim14",1086,"Film & Animation",217,923,5,1,0
"ansizim14",1084,"Film & Animation",221,1780,5,2,5
"ansizim14",1098,"Film & Animation",260,1402,4.86,7,4
"ansizim14",1123,"Film & Animation",597,1833,4.8,25,7
"AsikTV",972,"Entertainment",594,13036,4.73,30,2
"AsikTV",973,"Entertainment",592,7946,4.85,27,2
"AsikTV",974,"Entertainment",597,8754,4.81,16,1
"jrhelgeson",687,"Howto & Style",1457,1786,4.6,10,7
"leetvideos",1128,"Education",161,337,5,3,7
"Mokkanen",739,"Comedy",87,13000,4.72,60,46
"tylerbees123",1111,"Comedy",437,109,0,0,2
"suolaaja666",751,"Entertainment",399,5327,3.06,18,8
"13ALLiANCE37",1057,"Howto & Style",391,229,0,0,4
"Agret",620,"Entertainment",11,1088,4,3,9
"13ALLiANCE37",1057,"Howto & Style",225,196,1,1,12
"NeTgh0s7",1063,"Howto & Style",320,86,1,1,2
"Hendriksmulders",865,"Entertainment",123,479,3.67,3,2
"SamNeillPwns",838,"Howto & Style",650,16129,4.35,190,324
"Danno10398",829,"Entertainment",100,3746,4.5,12,19
"H0rnz",1111,"Entertainment",12,16,0,0,0
"xerohour",439,"Comedy",151,332268,3.63,953,2427
"SamuelBam",700,"Film & Animation",484,233450,4.82,931,363
"sleeboss",382,"Howto & Style",48,18288,4.92,62,63
"spartan117mc",559,"Comedy",172,93970,4.74,539,399
"Wesker1982",321,"Entertainment",778,43161,4.77,416,302
"BiShOuPa",671,"Entertainment",214,1133,3.5,2,4
"TheGoldCrow",585,"Comedy",150,3361,4.68,25,14
"TheKellyFamily",676,"Music",196,1357481,4.81,1942,932
"Monsentiment",885,"Music",231,570796,4.69,873,571
"tramplady",441,"Music",202,1103487,4.81,1862,745
"germangirl370",562,"Music",240,323961,4.92,527,211
"XxChrissy90xX",567,"Music",236,563004,4.64,865,501
